sentiment,username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags,processed,cleantext_no_spell,cleantext_no_spell_no_lemma
1,TheBeautySailor,False,239,"A skincare product combo for hydrated and healthy skin by The Beauty Sailor - 
•Avocado and Tea Tree Oil Face Wash 
•Face Serum
𝓢𝓽𝓪𝔂 𝓑𝓮(𝔂𝓸𝓾)𝓽𝓲𝓯𝓾𝓵, 𝓯𝓸𝓻𝓮𝓿𝓮𝓻!!
Buy Now - https://t.co/2blViL1WUT
#TheBeautySailor #skincare #skincareproducts #skincareroutine https://t.co/EEF1wfd0GK",2021-12-22 04:53:03+00:00,Argentina,0,0,1,https://twitter.com/TheBeautySailor/status/1473516913565208578,"['TheBeautySailor', 'skincare', 'skincareproducts', 'skincareroutine']",a sincere product combo for hydrate and healthy skin by the beauty sailor avocado and tea tree oil face wash face serum Stay Be you till forever buy now,a sincere product combo for hydrate and healthy skin by the beauty sailor avocado and tea tree oil face wash face serum Stay Be you till forever buy now,a sincere product combo for hydrate and healthy skin by the beauty sailor avocado and tea tree oil face wash face serum Stay Be you till forever buy now
0,doggies_three,False,250,Out for a a walk on this beautiful (but chilly) day! #missy #ellie #beagle #tuesdayvibe #dogsoftwitter #beauty #chow https://t.co/fNjyEeVH3J,2021-11-30 19:26:50+00:00,Mexico,0,1,2,https://twitter.com/doggies_three/status/1465764277172809732,"['missy', 'ellie', 'beagle', 'tuesdayvibe', 'dogsoftwitter', 'beauty', 'chow']",out for a a walk on this beautiful but philly day,out for a a walk on this beautiful but philly day,out for a a walk on this beautiful but philly day
0,Maestroshopnet,False,536,Candy Freedom – New Detox &amp; Weight Loss Program For 2020! https://t.co/luRsHA2Gmb #skincaretips,2021-12-23 20:08:32+00:00,Argentina,0,0,0,https://twitter.com/Maestroshopnet/status/1474109690430689282,['skincaretips'],candy freedom new demo amp weight loss program for 2020,candy freedom new demo amp weight loss program for 2020,candy freedom new demo amp weight loss program for 2020
1,SovereigntyGlo,False,118,"""Think of all the beauty still left around you and be happy. ""

Get your set of happiness at https://t.co/JWL0wg4z5x now!

#SovereigntyBeauty #TheGloDealer #SciencetoSkincare #WellnessWednesday #Happiness #skincare #skincareroutine #skincaretips https://t.co/w604taSXgz",2021-12-22 13:30:00+00:00,Argentina,0,1,1,https://twitter.com/SovereigntyGlo/status/1473647007457628162,"['SovereigntyBeauty', 'TheGloDealer', 'SciencetoSkincare', 'WellnessWednesday', 'Happiness', 'skincare', 'skincareroutine', 'skincaretips']",think of all the beauty still leave around you and be happy get your set of happiness at now,think of all the beauty still leave around you and be happy get your set of happiness at now,think of all the beauty still leave around you and be happy get your set of happiness at now
1,BlackTape7,False,1,"The correct way to exfoliate:Put exfoliating product on the hand,let the keratin cream absorb the body temperature in the pal.After apply on face,do a spiral massage from bottom to top of the cheeks,but be careful not to touch the lip area. #skincare #exfoliate #skincaretips https://t.co/NkIcpxGrW8",2021-12-22 09:02:18+00:00,Argentina,0,1,1,https://twitter.com/BlackTape7/status/1473579637678964738,"['skincare', 'exfoliate', 'skincaretips']",the correct way to exfoliate put exfoliate product on the hand let the certain cream absorb the body temperature in the pal after apply on face do a spiral massage from bottom to top of the cheek but be careful not to touch the lip area,the correct way to exfoliate put exfoliate product on the hand let the certain cream absorb the body temperature in the pal after apply on face do a spiral massage from bottom to top of the cheek but be careful not to touch the lip area,the correct way to exfoliate put exfoliate product on the hand let the certain cream absorb the body temperature in the pal after apply on face do a spiral massage from bottom to top of the cheek but be careful not to touch the lip area
0,Updatesblogs,False,1,"YOU Natural Care
YOU Natural Care. A carefully selected blend of natural ingredients for your daily personal care. Our products bring your skin and hair to a natural balance.
#naturalcare #bodycare #facecare #haircare 
https://t.co/JbIXvN1KBV",2021-12-15 08:49:57+00:00,Argentina,0,0,0,https://twitter.com/Updatesblogs/status/1471039815189610496,"['naturalcare', 'bodycare', 'facecare', 'haircare']",you natural care you natural care a carefully select blend of natural ingredients for your daily personal care our products bring your skin and hair to a natural balance,you natural care you natural care a carefully select blend of natural ingredients for your daily personal care our products bring your skin and hair to a natural balance,you natural care you natural care a carefully select blend of natural ingredients for your daily personal care our products bring your skin and hair to a natural balance
0,JennyMcCarthy,True,1267246,"It takes a village! 😂💕#Lipgloss  LINK in BIO @FormlessbyJ #lipgloss #vegan #crueltyfree #crueltyfreemakeup #makeup #makeuplooks #makeupartist #makeuptutorial #makeuptransformation  #madeinamerica 

https://t.co/h4c4131LyB",2021-10-19 20:24:29+00:00,Argentina,17,13,119,https://twitter.com/JennyMcCarthy/status/1450558492901838855,"['Lipgloss', 'lipgloss', 'vegan', 'crueltyfree', 'crueltyfreemakeup', 'makeup', 'makeuplooks', 'makeupartist', 'makeuptutorial', 'makeuptransformation', 'madeinamerica']",it take a village face_with_tears_of_joy two_hearts link in bio,it take a village face_with_tears_of_joy two_hearts link in bio,it take a village face_with_tears_of_joy two_hearts link in bio
1,ManderoniiTime,False,39,"So for the first time in my life, my eyeshadow actually blended and looked good so hello
#selfie #makeup #hoodedeyes https://t.co/TO7HxdCwww",2021-10-30 02:11:24+00:00,Mexico,0,0,1,https://twitter.com/ManderoniiTime/status/1454269678260572162,"['selfie', 'makeup', 'hoodedeyes']",so for the first time in my life my eyeshadow actually blend and look good so hello,so for the first time in my life my eyeshadow actually blend and look good so hello,so for the first time in my life my eyeshadow actually blend and look good so hello
-1,Arjunkishan15,False,3,"Do I still need to wear sunscreen on cloudy days?
#skincare #skincareroutine #skincareproducts",2021-12-24 08:11:25+00:00,Argentina,0,0,0,https://twitter.com/Arjunkishan15/status/1474291609038737422,"['skincare', 'skincareroutine', 'skincareproducts']",do i still need to wear onscreen on cloudy days,do i still need to wear onscreen on cloudy days,do i still need to wear onscreen on cloudy days
0,clinetix,False,1007,"Are you using the correct cleanser for your skin type?

If not, this #TuesdayTips is for you!
https://t.co/lfush20fp4

#TuesdayTips
#zoskinhealth
#elevateyourskincare
#gettingskinready
#dailyskincare
#dailyskincareroutine
#dailyessentials
#skinexfoliation
#skinhealth",2021-10-26 18:00:05+00:00,Argentina,0,0,0,https://twitter.com/clinetix/status/1453058866976022533,"['TuesdayTips', 'TuesdayTips', 'zoskinhealth', 'elevateyourskincare', 'gettingskinready', 'dailyskincare', 'dailyskincareroutine', 'dailyessentials', 'skinexfoliation', 'skinhealth']",be you use the correct cleaner for your skin type if not this be for you,be you use the correct cleaner for your skin type if not this be for you,be you use the correct cleaner for your skin type if not this be for you
1,PIXIBeauty,False,39983,"Pick the #PixiPerfect hue for you! Our Nuance Quartette comes in two  Glow-creating and multi-use combos, designed to add radiance to complexion and eyes.

Which of the below glow-enhancing combos are you excited to try?
💕 Honey Nectar
💕 Sugar Blossom

#PixiBeauty #Makeup https://t.co/KqVfN40kn3",2021-12-27 17:30:09+00:00,Argentina,1,11,31,https://twitter.com/PIXIBeauty/status/1475519384261124100,"['PixiPerfect', 'PixiBeauty', 'Makeup']",pick the hue for you our nuance quartet come in two glow create and multi use combo design to add advance to complexion and eye which of the below glow enhance combo be you excite to try two_hearts honey nectar two_hearts sugar blossom,pick the hue for you our nuance quartet come in two glow create and multi use combo design to add advance to complexion and eye which of the below glow enhance combo be you excite to try two_hearts honey nectar two_hearts sugar blossom,pick the hue for you our nuance quartet come in two glow create and multi use combo design to add advance to complexion and eye which of the below glow enhance combo be you excite to try two_hearts honey nectar two_hearts sugar blossom
-1,Detoxing4Health,False,2184,"Lose stubborn bellyfat, boostmetabolism, cutcravings, #clearskin, and #feelbetter https://t.co/SSFH4wyq3A #detoxrecipe",2021-12-12 10:42:09+00:00,Argentina,0,0,0,https://twitter.com/Detoxing4Health/status/1469980890151411714,"['clearskin', 'feelbetter', 'detoxrecipe']",lose stubborn bellyfat boostmetabolism cutcravings and,lose stubborn bellyfat boostmetabolism cutcravings and,lose stubborn bellyfat boostmetabolism cutcravings and
0,BellybeesCo,False,33,"We are collaborating with our sister company for this pop up sale.. come meet us at the bayleaf restaurant this Sunday (5th December) for some New cool Items and Discounts

#pahanya #bracelets #haircare #hairproducts #bellybees #bellybeesliving #flashcards #hairclips https://t.co/PEb2Hi8yaQ",2021-12-04 00:30:38+00:00,Argentina,0,0,0,https://twitter.com/BellybeesCo/status/1466927891137060865,"['pahanya', 'bracelets', 'haircare', 'hairproducts', 'bellybees', 'bellybeesliving', 'flashcards', 'hairclips']",we be collaborate with our sister company for this pop up sale come meet us at the bayleaf restaurant this sunday 5th december for some new cool items and discount,we be collaborate with our sister company for this pop up sale come meet us at the bayleaf restaurant this sunday 5th december for some new cool items and discount,we be collaborate with our sister company for this pop up sale come meet us at the bayleaf restaurant this sunday 5th december for some new cool items and discount
0,ETimesLifestyle,True,41500,Dr. Jaishree Sharad on Enzyme Peel Photo Rejuvenation for Brides. #bridalbeauty #skincare #beauty #weddngtrends #beautytrends #photorejuvenation https://t.co/alJFkeHRDl,2021-12-27 08:09:32+00:00,Argentina,0,0,0,https://twitter.com/ETimesLifestyle/status/1475378297605222401,"['bridalbeauty', 'skincare', 'beauty', 'weddngtrends', 'beautytrends', 'photorejuvenation']",dr jaishree share on enzyme peel photo rejuvenation for brides,dr jaishree share on enzyme peel photo rejuvenation for brides,dr jaishree share on enzyme peel photo rejuvenation for brides
-1,Flawlessbny1177,False,15,"Knowing your skin type is crucial in determining which products would be the most beneficial. Using the wrong products can actually make your skin worse than improving your skin in the first place.

 #skincareblogger #skincarecommunity #skincareroutines #skincareonline https://t.co/cADRAS5liy",2021-10-03 21:05:06+00:00,Argentina,0,0,1,https://twitter.com/Flawlessbny1177/status/1444770509577617410,"['skincareblogger', 'skincarecommunity', 'skincareroutines', 'skincareonline']",know your skin type be crucial in determine which products would be the most beneficial use the wrong products can actually make your skin worse than improve your skin in the first place,know your skin type be crucial in determine which products would be the most beneficial use the wrong products can actually make your skin worse than improve your skin in the first place,know your skin type be crucial in determine which products would be the most beneficial use the wrong products can actually make your skin worse than improve your skin in the first place
1,cougaent,False,4147,"My fav GLAM is my NATURAL beauty &amp; it’s all thanks to my skincare company @layer_me_fab_skincare 💜 #skincare #skincareroutine #skincaretips #skincareproducts #natural #nomakeup #flawlessskin @ Dunwoody, Georgia https://t.co/iagW7Tmpn0",2021-10-14 10:33:59+00:00,Mexico,0,0,0,https://twitter.com/cougaent/status/1448597950947467264,"['skincare', 'skincareroutine', 'skincaretips', 'skincareproducts', 'natural', 'nomakeup', 'flawlessskin']",my far glam be my natural beauty amp it be all thank to my sincere company purple_heart dunwoody georgia,my far glam be my natural beauty amp it be all thank to my sincere company purple_heart dunwoody georgia,my far glam be my natural beauty amp it be all thank to my sincere company purple_heart dunwoody georgia
1,VolitionBeauty,False,1507,It doesn’t get any better than this! Save this easy-to-follow skincare guide to your phone ASAP and get started creating your perfect regimen #skincaretips #skincareproducts #healthyskin #glowingskin #skincare #skincarejunkie #clearskin #antiaging #naturalskincare #skincareaddict https://t.co/y66yLfpKMs,2021-12-11 20:57:19+00:00,Argentina,0,0,0,https://twitter.com/VolitionBeauty/status/1469773312289124353,"['skincaretips', 'skincareproducts', 'healthyskin', 'glowingskin', 'skincare', 'skincarejunkie', 'clearskin', 'antiaging', 'naturalskincare', 'skincareaddict']",it do not get any better than this save this easy to follow sincere guide to your phone as soon as possible and get start create your perfect regimen,it do not get any better than this save this easy to follow sincere guide to your phone as soon as possible and get start create your perfect regimen,it do not get any better than this save this easy to follow sincere guide to your phone as soon as possible and get start create your perfect regimen
0,Lexpressions_,False,612,"I made another one 😏 💀 🌈 

#halloween #monstermash #makeup #makeuptransformation #halloween2021 #TikTok https://t.co/Ip7l5A61Y4",2021-10-14 07:04:51+00:00,Argentina,0,0,1,https://twitter.com/Lexpressions_/status/1448545319562747904,"['halloween', 'monstermash', 'makeup', 'makeuptransformation', 'halloween2021', 'TikTok']",i make another one marking_face skull rainbow,i make another one marking_face skull rainbow,i make another one marking_face skull rainbow
1,YourHairRxllc,False,7,"#FAQFriday  So you want to know how to maintain your length? Well here’s a few tips.. 

Keep following us for more tips! 
Visit our website for products to help you on your healthy hair growth journey 💕

#YourHairRX #Hair #HairProducts #NaturalHair #hairproduct #MicrofiberTowel https://t.co/j705qJhPUq",2021-12-10 23:05:40+00:00,Argentina,0,0,2,https://twitter.com/YourHairRxllc/status/1469443226537013251,"['FAQFriday', 'YourHairRX', 'Hair', 'HairProducts', 'NaturalHair', 'hairproduct', 'MicrofiberTowel']",so you want to know how to maintain your length well here be a few tip keep follow us for more tip visit our website for products to help you on your healthy hair growth journey two_hearts,so you want to know how to maintain your length well here be a few tip keep follow us for more tip visit our website for products to help you on your healthy hair growth journey two_hearts,so you want to know how to maintain your length well here be a few tip keep follow us for more tip visit our website for products to help you on your healthy hair growth journey two_hearts
0,mettalusso,False,99,"You have no time, we get it. Multi-tasking is easy. A minute for MUDEEE vegan 2x clay mask. Botanicals + Vitamins hydrate + restore + smooth matte finish. All skin types. Non-drying. #skincare #skincareroutine #vegan #makeup  By @thechristinereport #celebrity product developer. https://t.co/vUodM2agW1",2021-12-27 17:58:14+00:00,Argentina,0,1,2,https://twitter.com/mettalusso/status/1475526449989836811,"['skincare', 'skincareroutine', 'vegan', 'makeup', 'celebrity']",you have no time we get it multi take be easy a minute for musee vegan 2x clay mask botanical vitamins hydrate restore smooth matte finish all skin type non dry by product developer,you have no time we get it multi take be easy a minute for musee vegan 2x clay mask botanical vitamins hydrate restore smooth matte finish all skin type non dry by product developer,you have no time we get it multi take be easy a minute for musee vegan 2x clay mask botanical vitamins hydrate restore smooth matte finish all skin type non dry by product developer
0,veganshopper,False,3349,"Find bliss w/tinctures &amp; #skincare that calm both you AND your skin w/ 707 Flora's luxe, award-winning #vegan products💚✨🌱🐰

Use code PETA20 for 20% off your order @ https://t.co/C7aiCAcqcW &amp; make sure to grab exciting new Cozy Cocoa #tinctures perfect for this season! ❄☕🍫 https://t.co/kC1mDbYLyJ",2021-12-27 19:10:57+00:00,Argentina,0,0,0,https://twitter.com/veganshopper/status/1475544751424393223,"['skincare', 'vegan', 'tinctures']",find bliss w picture amp that calm both you and your skin w 707 flora s lure award win products green_heart spark seed rabbit_face use code meta20 for 20 off your order amp make sure to grab excite new copy cocoa perfect for this season snowflake hot_beverage chocolate_bar,find bliss w picture amp that calm both you and your skin w 707 flora s lure award win products green_heart spark seed rabbit_face use code meta20 for 20 off your order amp make sure to grab excite new copy cocoa perfect for this season snowflake hot_beverage chocolate_bar,find bliss w picture amp that calm both you and your skin w 707 flora s lure award win products green_heart spark seed rabbit_face use code meta20 for 20 off your order amp make sure to grab excite new copy cocoa perfect for this season snowflake hot_beverage chocolate_bar
0,unie_beauty,False,165,What at-home skincare have you been using this year? #beauty #beautytools #skincare,2021-12-27 20:08:06+00:00,Argentina,0,0,0,https://twitter.com/unie_beauty/status/1475559132145061893,"['beauty', 'beautytools', 'skincare']",what at home sincere have you be use this year,what at home sincere have you be use this year,what at home sincere have you be use this year
1,indexbox,False,3319,"#France's #cosmetics market is recovering after the 2020's crisis-induced dip. From January to October 2021, #exports of lip make-up preparations amounted to 5.9K tonnes, 11% more than in the same period last year. https://t.co/Z9vJGrKEvi",2021-12-24 13:01:55+00:00,Argentina,0,0,0,https://twitter.com/indexbox/status/1474364715618942987,"['France', 'cosmetics', 'exports']",market be recover after the 2020 s crisis induce dip from january to october 2021 of lip make up preparations amount to 5 9k tonnes 11 more than in the same period last year,market be recover after the 2020 s crisis induce dip from january to october 2021 of lip make up preparations amount to 5 9k tonnes 11 more than in the same period last year,market be recover after the 2020 s crisis induce dip from january to october 2021 of lip make up preparations amount to 5 9k tonnes 11 more than in the same period last year
0,princy_nishi,False,3,"Half Cut Crease Eyes

#makeup #makeuppost #makeuptransformation #makeupartistkolkata #makeupideas #makeoverist @ Kolkata https://t.co/NmRJ19AwXf",2021-12-19 14:42:04+00:00,Argentina,0,0,0,https://twitter.com/princy_nishi/status/1472577981998518275,"['makeup', 'makeuppost', 'makeuptransformation', 'makeupartistkolkata', 'makeupideas', 'makeoverist']",half cut crease eye kolkata,half cut crease eye kolkata,half cut crease eye kolkata
1,ThayersNatural,False,1972,"Here’s the tea on how @itsnanacastro keeps her skin glowing ✨☕️

#skincare #skincaretips #Thayers https://t.co/xKdyIVvbDh",2021-12-27 15:25:49+00:00,Argentina,0,1,4,https://twitter.com/ThayersNatural/status/1475488095768354817,"['skincare', 'skincaretips', 'Thayers']",here be the tea on how keep her skin glow spark hot_beverage,here be the tea on how keep her skin glow spark hot_beverage,here be the tea on how keep her skin glow spark hot_beverage
-1,theknowledgein9,False,297,"Your skin is included in this. When our skin does not get enough water, it can become dried and wrinkled.
.
.
.
.
.
#healthyskin #skintips #niceskin #healthyskinnaturally #skincare #tki #theknowledgeinsights #knowledge #finelife https://t.co/YoNqdfuyq8",2021-12-24 23:00:32+00:00,Argentina,0,0,0,https://twitter.com/theknowledgein9/status/1474515363257794567,"['healthyskin', 'skintips', 'niceskin', 'healthyskinnaturally', 'skincare', 'tki', 'theknowledgeinsights', 'knowledge', 'finelife']",your skin be include in this when our skin do not get enough water it can become dry and sprinkle,your skin be include in this when our skin do not get enough water it can become dry and sprinkle,your skin be include in this when our skin do not get enough water it can become dry and sprinkle
-1,AyurvedicGold,False,14,"5 HARMLESS-LOOKING THINGS THAT ARE ACTUALLY HARMFUL TO YOUR FACE 😊

Save this post right away!
Tell all your loved ones and protect your skin... 😊

To shop our products-
The link is in the bio:-@luxurious.Ayurveda

#beauty #makeup #facecare #makeupartist 
#hair #hairstyle https://t.co/CO8lEZE1d2",2021-11-26 06:13:04+00:00,Argentina,0,0,0,https://twitter.com/AyurvedicGold/status/1464114968048115718,"['beauty', 'makeup', 'facecare', 'makeupartist', 'hair', 'hairstyle']",5 harmless look things that be actually harmful to your face smiling_face_with_smiling_eyes save this post right away tell all your love ones and protect your skin smiling_face_with_smiling_eyes to shop our products the link be in the bio,5 harmless look things that be actually harmful to your face smiling_face_with_smiling_eyes save this post right away tell all your love ones and protect your skin smiling_face_with_smiling_eyes to shop our products the link be in the bio,5 harmless look things that be actually harmful to your face smiling_face_with_smiling_eyes save this post right away tell all your love ones and protect your skin smiling_face_with_smiling_eyes to shop our products the link be in the bio
0,skinluxury_blog,False,31,Does #CHANEL Le Lift Creme Riche Really Work?#skincare #skincaretips #luxuryskincare #antiaging   https://t.co/CFB4y6YNgC,2021-12-20 20:27:15+00:00,Argentina,0,0,0,https://twitter.com/skinluxury_blog/status/1473027236672462848,"['CHANEL', 'skincare', 'skincaretips', 'luxuryskincare', 'antiaging']",do le lift crime rich really work,do le lift crime rich really work,do le lift crime rich really work
-1,FacevalueChch,False,170,I Put Botox in One Half of My Forehead and Dysport in the Other. It Turns Out They’re Not the Same. https://t.co/zxHdnunPDt | https://t.co/j9H0EGVzQO #Beauty,2021-12-27 19:09:37+00:00,Argentina,0,0,0,https://twitter.com/FacevalueChch/status/1475544415825448961,['Beauty'],i put book in one half of my forehead and sport in the other it turn out they be not the same,i put book in one half of my forehead and sport in the other it turn out they be not the same,i put book in one half of my forehead and sport in the other it turn out they be not the same
1,jamesadisai,False,372,Go on girls😍Our clients and our #mua James Adisai during a Everyday Makeup Lesson 4 Hours at our studio last week😘https://t.co/csuJ5XLesU #topmua #makeuplessons #makeuplessonlondon #makeuplessons #makeuptutorial #makeuprutorials #makeuptutor #makeupclass #makeupclasses #mua https://t.co/kBn4Fqcgv6,2021-09-29 11:02:55+00:00,Argentina,0,0,1,https://twitter.com/jamesadisai/status/1443169414963240960,"['mua', 'topmua', 'makeuplessons', 'makeuplessonlondon', 'makeuplessons', 'makeuptutorial', 'makeuprutorials', 'makeuptutor', 'makeupclass', 'makeupclasses', 'mua']",go on girls smiling_face_with_heart eye our clients and our jam adidas during a everyday makeup lesson 4 hours at our studio last week face_blowing_a_kiss,go on girls smiling_face_with_heart eye our clients and our jam adidas during a everyday makeup lesson 4 hours at our studio last week face_blowing_a_kiss,go on girls smiling_face_with_heart eye our clients and our jam adidas during a everyday makeup lesson 4 hours at our studio last week face_blowing_a_kiss
1,CRAVECosmetic,False,841,I know...I know...but trust the process! #makeuptips #makeupartist https://t.co/jteJDImmTo,2021-12-22 13:00:33+00:00,Argentina,0,0,0,https://twitter.com/CRAVECosmetic/status/1473639595023769600,"['makeuptips', 'makeupartist']",i know i know but trust the process,i know i know but trust the process,i know i know but trust the process
1,Gbyjksohn,False,105,"Eric's Maverick MV Inspiration Makeup 

https://t.co/cfxL3wBbNu 

#makeup #THEBOYZ #THEBOYZ_Maverick #erictheboyz #theboyzmakeup https://t.co/Ah3kgSWpio",2021-11-15 19:44:10+00:00,Papua New Guinea,5,3,28,https://twitter.com/Gbyjksohn/status/1460332819679432709,"['makeup', 'THEBOYZ', 'THEBOYZ_Maverick', 'erictheboyz', 'theboyzmakeup']",eric s maverick mv inspiration makeup,eric s maverick mv inspiration makeup,eric s maverick mv inspiration makeup
0,EvonikPC,False,508,"We wish you a wonderful holiday season full of happy moments with your loved ones! 
https://t.co/44mxJynh0J
#Evonik #personalcare #cosmetics #christmas #holidayseason https://t.co/9SXi5yrbwJ",2021-12-25 08:00:40+00:00,Argentina,0,0,0,https://twitter.com/EvonikPC/status/1474651291892731906,"['Evonik', 'personalcare', 'cosmetics', 'christmas', 'holidayseason']",we wish you a wonderful holiday season full of happy moments with your love ones,we wish you a wonderful holiday season full of happy moments with your love ones,we wish you a wonderful holiday season full of happy moments with your love ones
1,myfrescia,False,154,"Tea Tree Pro Care of @myfrescia is a complete range of #haircare &amp; #bodycare infused with goodness of Tea Tree extract.

#gift #giftbox #diwaligifts #Share #skincare #beauty #NaturalBeauty #FreeShipping #naturalhair #skinlove #skincareshop #frescia #onlineshopping #freebies https://t.co/YEoZJEilTu",2021-11-01 07:09:56+00:00,Argentina,0,2,2,https://twitter.com/myfrescia/status/1455069580796182529,"['haircare', 'bodycare', 'gift', 'giftbox', 'diwaligifts', 'Share', 'skincare', 'beauty', 'NaturalBeauty', 'FreeShipping', 'naturalhair', 'skinlove', 'skincareshop', 'frescia', 'onlineshopping', 'freebies']",tea tree pro care of be a complete range of amp infuse with goodness of tea tree extract,tea tree pro care of be a complete range of amp infuse with goodness of tea tree extract,tea tree pro care of be a complete range of amp infuse with goodness of tea tree extract
-1,idressfaces,False,91,"Cream foundations offer good coverage but can be oily so skin prep is 🔑 … @BlackOpalBeauty @Sephora stick foundations used here  👇🏾 

#dmvmakeupartist #mdmakeupartist  #bowiemakeupartist #dmvbridalmua #bridalmua #dcmua #mdmua #makeuptransformation #blackopalbeauty @NICKIMINAJ https://t.co/Svg8W4J5W4",2021-10-31 15:53:02+00:00,Argentina,0,1,1,https://twitter.com/idressfaces/status/1454838836111056896,"['dmvmakeupartist', 'mdmakeupartist', 'bowiemakeupartist', 'dmvbridalmua', 'bridalmua', 'dcmua', 'mdmua', 'makeuptransformation', 'blackopalbeauty']",cream foundations offer good coverage but can be oily so skin prep be key stick foundations use here backhand_index_pointing_down_medium dark_skin_tone,cream foundations offer good coverage but can be oily so skin prep be key stick foundations use here backhand_index_pointing_down_medium dark_skin_tone,cream foundations offer good coverage but can be oily so skin prep be key stick foundations use here backhand_index_pointing_down_medium dark_skin_tone
1,BukaMoisture,False,1349,"Clear Skin Magic Potion

https://t.co/YphKmHpAaT

#acne #clearskin #skincare #organic #OrganicBEAUTY",2021-12-07 11:05:00+00:00,Argentina,0,0,0,https://twitter.com/BukaMoisture/status/1468174699641425921,"['acne', 'clearskin', 'skincare', 'organic', 'OrganicBEAUTY']",clear skin magic potion,clear skin magic potion,clear skin magic potion
1,CannonParkShops,False,397,"Get inspiration for Christmas party looks with the help of @BootsUK latest Health &amp; Beauty magazine!✨ Grab your copy in-store now.   

#Coventry #Coventrymua #Coventrybeauty #beautynews #beautytrends #beautysecrets #makeupislife #Christmaspartylooks #Christmassparkle https://t.co/JQw7nxg3Mk",2021-11-28 10:10:08+00:00,Argentina,0,0,0,https://twitter.com/CannonParkShops/status/1464899401835593729,"['Coventry', 'Coventrymua', 'Coventrybeauty', 'beautynews', 'beautytrends', 'beautysecrets', 'makeupislife', 'Christmaspartylooks', 'Christmassparkle']",get inspiration for christmas party look with the help of latest health amp beauty magazine spark grab your copy in store now,get inspiration for christmas party look with the help of latest health amp beauty magazine spark grab your copy in store now,get inspiration for christmas party look with the help of latest health amp beauty magazine spark grab your copy in store now
1,jon01001011,False,497,"We cast a shadow on something wherever we stand ~ E.M. Forster.

Another shot from last weekend’s shoot with IG:shauntelgaines. Shot with @FujifilmX_US X-T2 with the 35/1.4. 
#photography #portraiture #beauty #MyFujifilmLegacy https://t.co/wxl1R0ONWQ",2021-11-04 22:39:45+00:00,Mexico,0,0,6,https://twitter.com/jon01001011/status/1456390740620324865,"['photography', 'portraiture', 'beauty', 'MyFujifilmLegacy']",we cast a shadow on something wherever we stand e m foster another shoot from last weekend s shoot with ig shauntelgaines shoot with x t2 with the 35 1 4,we cast a shadow on something wherever we stand e m foster another shoot from last weekend s shoot with ig shauntelgaines shoot with x t2 with the 35 1 4,we cast a shadow on something wherever we stand e m foster another shoot from last weekend s shoot with ig shauntelgaines shoot with x t2 with the 35 1 4
1,Pixies_Chennai,False,281,"May the sparkle and joy of Christmas fill your heart.
It’s the most wonderful time of the year. May this season bring you loads of love, laughter &amp; happiness ✨ #MerryChristmas!⁣

#Pixies #Beauty #Shop #Shopping #Chennai #Omr #Annanagar #Velachery #Cosmetics #CosmeticsSupply https://t.co/A8BtDxChMD",2021-12-25 07:54:52+00:00,Argentina,0,0,0,https://twitter.com/Pixies_Chennai/status/1474649833940021249,"['MerryChristmas', 'Pixies', 'Beauty', 'Shop', 'Shopping', 'Chennai', 'Omr', 'Annanagar', 'Velachery', 'Cosmetics', 'CosmeticsSupply']",may the spare and joy of christmas fill your heart it be the most wonderful time of the year may this season bring you load of love laughter amp happiness spark,may the spare and joy of christmas fill your heart it be the most wonderful time of the year may this season bring you load of love laughter amp happiness spark,may the spare and joy of christmas fill your heart it be the most wonderful time of the year may this season bring you load of love laughter amp happiness spark
1,MoovingVan,False,3736,@DerekJStern Great photo! That’s some awesome hair! #HairGoals,2021-12-20 01:18:02+00:00,Argentina,1,0,1,https://twitter.com/MoovingVan/status/1472738029085155328,['HairGoals'],great photo that be some awesome hair,great photo that be some awesome hair,great photo that be some awesome hair
0,MamaBeautyCo,False,33,Shop our new moisturizer at https://t.co/rCKalzO1lC 🌱 #hyaluronicacid #skin #skincare #skincareproducts https://t.co/QBPupv8dqF,2021-12-21 18:09:58+00:00,Argentina,0,0,0,https://twitter.com/MamaBeautyCo/status/1473355077616287751,"['hyaluronicacid', 'skin', 'skincare', 'skincareproducts']",shop our new moisturizer at seed,shop our new moisturizer at seed,shop our new moisturizer at seed
1,charmsskincare,False,296,"Grab Love Spirit (Berry make up) for a natural look and to enhance your skin tone.

#charms #skincare #makeup #rancak #trending",2021-12-27 09:00:58+00:00,Argentina,0,0,0,https://twitter.com/charmsskincare/status/1475391243991470080,"['charms', 'skincare', 'makeup', 'rancak', 'trending']",grab love spirit berry make up for a natural look and to enhance your skin tone,grab love spirit berry make up for a natural look and to enhance your skin tone,grab love spirit berry make up for a natural look and to enhance your skin tone
