sentiment,username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags
1,idivia_beauty,FALSE,13,"Anti-aging products can be used as early as 21! 
So as soon as you start, it’s better.
Just make sure to include anti-aging care according to your skin type.
Like and follow for more facts or myths 🥰
#factormyth #skincaretips #antiaging #idiviabeauty  https://t.co/vbTuiDYhd7",2021-12-20 17:09:07+00:00,Argentina,0,0,1,https://twitter.com/idivia_beauty/status/1472977376548118537,"['factormyth', 'skincaretips', 'antiaging', 'idiviabeauty']"
1,IkransCosmetics,FALSE,569,"Blemishes and dull skin are a thing of the past with The Ordinary Niacinamide &amp; Zinc! 💪

Call: 0729752424
@IkransCosmetics
https://t.co/JMyP4PJDNP

#ikranscosmetics #ordinaryskincare #clearskin #skincareroutine #skincareproducts #clearskin #kenyaskincare #skincare #beauty https://t.co/mPK5U38wMN",2021-12-27 11:28:37+00:00,Argentina,0,1,3,https://twitter.com/IkransCosmetics/status/1475428401238396932,"['ikranscosmetics', 'ordinaryskincare', 'clearskin', 'skincareroutine', 'skincareproducts', 'clearskin', 'kenyaskincare', 'skincare', 'beauty']"
1,touchofglamglo2,FALSE,2046,"It's the freshness for me
Learn to take care of your skin
It makes our work easier

#fresh #noacne #freshskin #rejuvenatr #selfcare #skinlove # https://t.co/xPyv4bnZui",2021-10-16 08:30:11+00:00,Argentina,0,0,1,https://twitter.com/touchofglamglo2/status/1449291568611999748,"['fresh', 'noacne', 'freshskin', 'rejuvenatr', 'selfcare', 'skinlove']"
0,beautydealsbff,FALSE,712,FLASH SALE Dyson Hair Tools UP TO $110 OFF https://t.co/uXUj1FQyQQ #makeuptips #makeuptwitter #makeuplooks,2021-12-17 21:18:33+00:00,Argentina,0,0,0,https://twitter.com/beautydealsbff/status/1471952982946160640,"['makeuptips', 'makeuptwitter', 'makeuplooks']"
1,NaomieThomas,FALSE,295,Happiness is the consequence of personal effort. #models #plussizefashion #plussizemodel #beauty #photoshoot #ATL #plussizepromo #bbwhot https://t.co/0FjDbezYP7,2021-11-21 20:45:19+00:00,Mexico,0,1,9,https://twitter.com/NaomieThomas/status/1462522534847471618,"['models', 'plussizefashion', 'plussizemodel', 'beauty', 'photoshoot', 'ATL', 'plussizepromo', 'bbwhot']"
1,SokorpeOfficial,FALSE,45,"⭐Heal, Maintain &amp; Protect Your Skin With Cs⭐

Award-winning Vitamin C Serum and Vitamin C Intense Facial Moisturizer Influxx™

Order now: https://t.co/hekNBEdujw

and

https://t.co/4JxAVE2imW

#Sokörpe #skincareproducts #vitamincserum #skincareblogger #skincareroutine #skin https://t.co/4GVmyeQEhX",2021-12-20 16:45:29+00:00,Argentina,1,4,5,https://twitter.com/SokorpeOfficial/status/1472971426038755329,"['Sokörpe', 'skincareproducts', 'vitamincserum', 'skincareblogger', 'skincareroutine', 'skin']"
1,PureHealthR,FALSE,120,"🪞👩 Getting older is a privilege, but no one wants to look like they’re getting older, right? 

🌸 𝐋𝐈𝐅𝐓 𝐈𝐍𝐒𝐓𝐀𝐍𝐓 𝐔𝐍𝐃𝐄𝐑-𝐄𝐘𝐄 𝐒𝐄𝐑𝐔𝐌 https://t.co/Ve7J0XI0NF
🌸 𝐒𝐊𝐈𝐍 𝐘𝐎𝐔𝐓𝐇 𝐎𝐈𝐋 https://t.co/aXRuGtXiX7

#beauty #makeup #skinhealth #antiaging https://t.co/D3n3Neb5uH",2021-12-27 15:00:02+00:00,Argentina,0,0,1,https://twitter.com/PureHealthR/status/1475481607465283587,"['beauty', 'makeup', 'skinhealth', 'antiaging']"
0,CosmoHaul,FALSE,327,Kendall Jenner Wears Red Carpet-Ready Black Ball Gown to Family's Low-Key Christmas Celebrations #beauty https://t.co/u1GNrrjziI,2021-12-27 21:56:49+00:00,Argentina,0,0,0,https://twitter.com/CosmoHaul/status/1475586490952343554,['beauty']
0,NuezAcres,FALSE,260,"🚹Men And Serums? Do You Use Them? What Made You Decide It Was Time To Start?

#mensskin #faceoils #winterskin #beautyritual #gettheglow #skinblogger #skinregimen #mensskincareproducts #cleanskincare #sensitiveskin #finelinesandwrinkles #skinlove #skinhealth #mensskincare https://t.co/xqF9CILNwO",2021-10-01 14:15:11+00:00,Argentina,0,0,1,https://twitter.com/NuezAcres/status/1443942574125891612,"['mensskin', 'faceoils', 'winterskin', 'beautyritual', 'gettheglow', 'skinblogger', 'skinregimen', 'mensskincareproducts', 'cleanskincare', 'sensitiveskin', 'finelinesandwrinkles', 'skinlove', 'skinhealth', 'mensskincare']"
1,mrsm76,FALSE,55,"Don't let blocked pores and dead skin cells ruin all of your skin aspirations! 🙈 I know this can be disheartening, but there is something you can do, get yourself a good quality exfoliator that suits your skin-type.
https://t.co/RpkHYo6Qfp
#Skincare https://t.co/mSIvaPnqQE",2021-12-27 16:52:11+00:00,Argentina,0,0,0,https://twitter.com/mrsm76/status/1475509829028528130,['Skincare']
1,ShiraEsthetics,FALSE,380,"A luxurious &amp; lightweight eye serum that effectively reduces the appearance of dullness around #eye area, while gently nourishing the delicate #skin under the #eyes.

#healthyskin #esthetician #skinessentials #estheticianlife #spa #skincare #skin #skinlove  #lookgoodfeelgood https://t.co/PxXtJELj3m",2021-10-13 01:11:10+00:00,Argentina,0,1,0,https://twitter.com/ShiraEsthetics/status/1448093924455849986,"['eye', 'skin', 'eyes', 'healthyskin', 'esthetician', 'skinessentials', 'estheticianlife', 'spa', 'skincare', 'skin', 'skinlove', 'lookgoodfeelgood']"
1,Zobhalifeindia,FALSE,73,"Make your Christmas merrier with amazing skincare products by zobha.
#MerryChristmas #Zobha #Skincare #Skinlove #Skincaretips https://t.co/OoFBYs8iwu",2021-12-25 02:57:28+00:00,Argentina,0,0,1,https://twitter.com/Zobhalifeindia/status/1474574989726683136,"['MerryChristmas', 'Zobha', 'Skincare', 'Skinlove', 'Skincaretips']"
1,VanguardDermNY,FALSE,262,"New year, new skin! Treat yourself this new year with one of our many cosmetic services that leave you feeling relaxed &amp; rejuvenated! Appointments are available so give us a call today at (212) 398-1288 to book yours! https://t.co/2CVbHxivvZ #skincare #dermatology #dermatologist https://t.co/ZSl5wRU9Vw",2021-12-27 19:00:40+00:00,Argentina,0,0,0,https://twitter.com/VanguardDermNY/status/1475542163861688323,"['skincare', 'dermatology', 'dermatologist']"
1,BirlaHealthcare,FALSE,6,"Essentials for hair.
Zinc: Zinc reduces hair loss and increases its density.
Vitamin A: Vitamin A prevents hair breakage.
Folate: Folate stimulates growth.
Biotin: Biotin boosts keratin.
Vitamin D: It activates hair follicles.
.
#haircare #hair #hairstyle #hairstyles #hairgoals https://t.co/n4k0Fnxz0a",2021-12-17 06:39:56+00:00,Argentina,0,0,0,https://twitter.com/BirlaHealthcare/status/1471731873634471937,"['haircare', 'hair', 'hairstyle', 'hairstyles', 'hairgoals']"
1,digireena,FALSE,140,"- A fun and sweet way to add some sparkle to your day ✨💄📸#eyemakeup #eyemakeuptutorial #eyes #eyeliner #eyeshadow #makeuptutorial #makeup
https://t.co/fnlfbxsb1E",2021-12-27 09:18:37+00:00,Argentina,0,0,0,https://twitter.com/digireena/status/1475395684912320514,"['eyemakeup', 'eyemakeuptutorial', 'eyes', 'eyeliner', 'eyeshadow', 'makeuptutorial', 'makeup']"
-1,livecrude,FALSE,440,Thanks for going back to school with us this month as we unf*ck our #skincareroutines and unlearn what it means to be clean 💚,2021-09-30 22:22:57+00:00,Argentina,1,0,0,https://twitter.com/livecrude/status/1443702938354999297,['skincareroutines']
0,FBC_Inc,FALSE,196,"Our Hulk face mask. Have you tried it? Great for mature skin. Link is in bio. 

#greenfacemask #spinachpowder #greenteamask #honey #detoxmask #matureskin #healthskin #skincare #antioxidants #antiagingskincare https://t.co/v4eztCAzjm",2021-10-14 21:48:51+00:00,Mexico,0,0,0,https://twitter.com/FBC_Inc/status/1448767787401363456,"['greenfacemask', 'spinachpowder', 'greenteamask', 'honey', 'detoxmask', 'matureskin', 'healthskin', 'skincare', 'antioxidants', 'antiagingskincare']"
0,Centric_PLM,FALSE,1189,"With #CentricPLM in place #Cosmetics and #PersonalCare companies are able to #Collaborate, share information, and track changes and approvals from a single digital interface. Learn how: https://t.co/HGZsOkQHTJ https://t.co/cGD0JxrMl3",2021-12-27 17:00:10+00:00,Argentina,0,0,0,https://twitter.com/Centric_PLM/status/1475511837902970886,"['CentricPLM', 'Cosmetics', 'PersonalCare', 'Collaborate']"
0,WorsleyLaser,FALSE,1524,"New product coming soon. 

This is most definitely on my hot list for January!!!!  

#dermalogica #newproductalert @ Worsley Laser Clinic https://t.co/DYmWLZyJ2X",2021-12-22 17:47:26+00:00,Argentina,0,0,0,https://twitter.com/WorsleyLaser/status/1473711795596673025,"['dermalogica', 'newproductalert']"
1,grace_teachers,FALSE,19,"Teachers’ Grace Extra Hydrating &amp; Moisturising Serum is an oil-free, non-greasy, aqueous serum that blends with every skin type and color and enhances the natural skin tone.

Click here to order: https://t.co/xqyb2uibiX

#skincare #skincareproducts #skincaretips https://t.co/BKOppHj3xX",2021-12-23 07:53:43+00:00,Argentina,0,0,2,https://twitter.com/grace_teachers/status/1473924769565544448,"['skincare', 'skincareproducts', 'skincaretips']"
1,SkinFunctional,FALSE,1287,"Should you exfoliate active acne?

Exfoliating when you have acne is very important as acne-causing bacteria thrives on dead skin cells.🔴

#skincareza #skinfunctional #skincaretips #acne #exfoliation #skincarefacts",2021-12-21 14:02:02+00:00,Argentina,0,0,0,https://twitter.com/SkinFunctional/status/1473292680331513856,"['skincareza', 'skinfunctional', 'skincaretips', 'acne', 'exfoliation', 'skincarefacts']"
0,TRESemmeUKI,TRUE,45752,"When it's almost Christmas but we've started pampering ourselves long before 💆‍♀️

Our Biotin Repair Instant Recovery Mask visibly repairs 7 types of damage in just one use, so you just sit back, relax and enjoy the compliments after 💁‍♀️ 

#HairProducts #RecoveryMask https://t.co/wAeEDeIrpl",2021-12-23 17:00:03+00:00,Argentina,0,0,1,https://twitter.com/TRESemmeUKI/status/1474062257168523266,"['HairProducts', 'RecoveryMask']"
1,cjthist,FALSE,34,"Here are the most amazing top tips for discovering your ideal Nude lip, and how to utterly rock the look - no matter the occasion.
https://t.co/QlaE7WzB6X
 #Lipsticks #MakeUp",2021-12-27 18:20:12+00:00,Argentina,0,0,0,https://twitter.com/cjthist/status/1475531978107760646,"['Lipsticks', 'MakeUp']"
0,plastixdocs,FALSE,1195,"Have you ever wondered what the benefits of Epsom Salts are? Make sure you check out our @OfficialBHMD guide - https://t.co/CSY9lx4x04

#SkinCare #EpsomSalt #SkinCareGoals #AntiAging #BeverlyHillsMD https://t.co/1HRBieKfPj",2021-12-27 21:01:06+00:00,Argentina,0,0,0,https://twitter.com/plastixdocs/status/1475572472133169156,"['SkinCare', 'EpsomSalt', 'SkinCareGoals', 'AntiAging', 'BeverlyHillsMD']"
-1,pro_beauty,FALSE,38356,"Transparent product claims and prevention over cure are just some of the trends shaping consumers' beauty purchases right now.
#beautyretail #beautytrends",2021-11-06 20:33:00+00:00,Argentina,0,0,0,https://twitter.com/pro_beauty/status/1457083616937197568,"['beautyretail', 'beautytrends']"
1,kiss_mineral,FALSE,209,"🏖️BRUSH ON BLOCK by KISS MINERAL is a revolutionary sunscreen 🌞in powder form formulated with natural minerals &amp; botanical ingredients keeping your skin safe in the harsh sun all-day👈

🛒https://t.co/RoRdAgShZp

#Kissmineralmakeup #makeup #cosmetics #sunscreen #UV https://t.co/TPbLGxnWz8",2021-12-27 14:52:56+00:00,Argentina,0,0,2,https://twitter.com/kiss_mineral/status/1475479820536455168,"['Kissmineralmakeup', 'makeup', 'cosmetics', 'sunscreen', 'UV']"
-1,Kendraspondence,FALSE,2289,"The Ciate Wonderwand mascara is peerless in my opinion but no longer carried at @Sephora -- maybe my #makeup mavens have a duplicate to recommend?
#COSMETICS
@ciatelondon",2021-12-24 16:36:18+00:00,Argentina,0,0,0,https://twitter.com/Kendraspondence/status/1474418669883170816,"['makeup', 'COSMETICS']"
-1,Teladoc,TRUE,3370,Winter time can be brutal on the skin. Check out these tips about how to prevent the damage that the cold causes.  https://t.co/ZF7r7MW7uY #TeladocTips #Dermatology #skintips #skincare https://t.co/lixYCezvdO,2021-12-03 18:50:02+00:00,Argentina,2,0,1,https://twitter.com/Teladoc/status/1466842177858945029,"['TeladocTips', 'Dermatology', 'skintips', 'skincare']"
1,orlock13,FALSE,60,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @Jazie_Marie #poshmark #fashion #style #shopmycloset #soieblu #whitestag #dermalogica: https://t.co/pBfIMjNXCX https://t.co/caqUhOoodd,2021-12-20 02:31:23+00:00,Argentina,0,0,0,https://twitter.com/orlock13/status/1472756486933663745,"['poshmark', 'fashion', 'style', 'shopmycloset', 'soieblu', 'whitestag', 'dermalogica']"
1,lux_simple,FALSE,55,"Get your skin the love it deserves | #VLRskin 
This complete skincare bundle is amazing and i use it every day. Especially the post workout spray. 
𝐔𝐬𝐞 𝐦𝐲 𝟒𝟎% 𝐨𝐟𝐟 𝐜𝐨𝐝𝐞: 𝐉𝐎𝐄𝐘
𝗦𝗛𝗢𝗣 → https://t.co/8IeXPTqyNx

#skincareroutine #skinlove #skincare #ad https://t.co/GXFFfYCfAV",2021-10-10 00:05:32+00:00,Argentina,0,0,0,https://twitter.com/lux_simple/status/1446990243849293826,"['VLRskin', 'skincareroutine', 'skinlove', 'skincare', 'ad']"
0,rgs14,FALSE,96,"#Dermalogica fan &amp; long-time user, actor #NehaDhupia, signed on as ambassador for the brand in #India. 

Neha 'll promote the brand’s philosophy of skin health &amp; its award-winn'g products &amp; treatments 

#myproskinroutine #dermalogicaindia #proskinroutine #dermalogicaskinroutines https://t.co/4U5sQzzsiB",2021-11-22 13:21:50+00:00,Argentina,0,0,1,https://twitter.com/rgs14/status/1462773316209446912,"['Dermalogica', 'NehaDhupia', 'India', 'myproskinroutine', 'dermalogicaindia', 'proskinroutine', 'dermalogicaskinroutines']"
-1,MissNillaPriss,FALSE,1141,"Allergies have been a bitch and only being able to play occasionally is depressing but I'm happy with this
#makeup #makeupideas #makeuplook #makeuplooks2021 #makeupoftheday #makeupformermaids #makeuplooks #makeupartist #faceart #facepainting https://t.co/MKDUsoNFZb",2021-12-01 04:38:16+00:00,Argentina,1,3,5,https://twitter.com/MissNillaPriss/status/1465903047339614209,"['makeup', 'makeupideas', 'makeuplook', 'makeuplooks2021', 'makeupoftheday', 'makeupformermaids', 'makeuplooks', 'makeupartist', 'faceart', 'facepainting']"
1,gingersnaps82,FALSE,406,Love this hair inspo idea 😍 classy ! #hairgoals #inspo #pintrest #upstyle https://t.co/MWw9afPcRE,2021-12-19 09:25:55+00:00,Argentina,0,0,0,https://twitter.com/gingersnaps82/status/1472498419927339010,"['hairgoals', 'inspo', 'pintrest', 'upstyle']"
1,melissa_hobson,FALSE,166,"These are officially my newest bathroom obsession! 
This collection leaves my skin looking clean and smelling wonderful! 🥰

https://t.co/YmHMH6A4LV

#Hands #Skincare #Clean #Wash https://t.co/HJ3nQgQ4f5",2021-12-27 16:20:32+00:00,Argentina,0,0,0,https://twitter.com/melissa_hobson/status/1475501864737296384,"['Hands', 'Skincare', 'Clean', 'Wash']"
1,Sexy1008Sexy,FALSE,41,"With just over 90% anti-flashback powders, THE ONE's Make-up Pro Loose Powder makes my skin look its absolute best in photos and videos with its amazing 12-hour matte finish. 😍

Message me for the incredible price! 😁

https://t.co/4Op8RXJ831

#Powder #TheOne #MakeUp https://t.co/DQtVcQb5J3",2021-12-27 12:10:30+00:00,Argentina,0,0,0,https://twitter.com/Sexy1008Sexy/status/1475438938865164289,"['Powder', 'TheOne', 'MakeUp']"
0,foreveruzuri,FALSE,210,"She wanted some TLC and that’s exactly what we gave her with our Uzuri Signature Enzyme Facial ✨

Services are still 30% off until the end of the year 🖤

#ForeverUzuri #UzuriBabe #UzuriSignatureEnzymeFacial #GlowingSkin #KCEsthetician https://t.co/KZYOTVD5WP",2021-12-21 02:50:25+00:00,Argentina,0,0,0,https://twitter.com/foreveruzuri/status/1473123665441177606,"['ForeverUzuri', 'UzuriBabe', 'UzuriSignatureEnzymeFacial', 'GlowingSkin', 'KCEsthetician']"
1,glowupcoach21,FALSE,1309,Beauty is Always Skin Deep #skincare #skincareproducts #beautytips https://t.co/A9FvxYAf2A,2021-12-24 15:46:58+00:00,Argentina,0,0,0,https://twitter.com/glowupcoach21/status/1474406251132067858,"['skincare', 'skincareproducts', 'beautytips']"
0,ValerieValoir,FALSE,11,"I use mine almost every day, even during the winter months 😎
#skincareproducts #sunscreen 

Buy yours here: https://t.co/aES7pYnqfJ https://t.co/DJSPMttJ5z",2021-12-20 22:12:42+00:00,Argentina,0,0,0,https://twitter.com/ValerieValoir/status/1473053773761290253,"['skincareproducts', 'sunscreen']"
0,PortiaM_Skin,FALSE,38458,"Skin routine🥰💃#portiam #explorepage #explore #skincare #skinroutine

📸: from @pearl_quaintrelle - Instagram https://t.co/7DX5EZDXw6",2021-10-09 11:29:18+00:00,Argentina,0,1,7,https://twitter.com/PortiaM_Skin/status/1446799930450919427,"['portiam', 'explorepage', 'explore', 'skincare', 'skinroutine']"
-1,Dunnimi_,FALSE,431,"We all want clear, bright, hydrated skin, but the quest for healthy skin can be intimidating. With so many products in the market, it can be confusing to know when and how often you should be using them.
#BlackOwnedBusiness #skincareproducts #beautifulskin https://t.co/2HGqpf3i2x",2021-12-23 05:54:32+00:00,Argentina,1,11,9,https://twitter.com/Dunnimi_/status/1473894776021733377,"['BlackOwnedBusiness', 'skincareproducts', 'beautifulskin']"
0,fashionsfinest,FALSE,5555,"We do not need any crystal ball to predict next year's #beautytrends! Tia Roqaa, founder and CEO of @roccaboxuk, shared with us her #beauty prediction for 2022. What will be hot and what not? Find out here: https://t.co/V7Dvzm3OgG
#beautynews #trending https://t.co/VznRnd4BG4",2021-12-15 16:02:21+00:00,Argentina,0,3,5,https://twitter.com/fashionsfinest/status/1471148631705145353,"['beautytrends', 'beauty', 'beautynews', 'trending']"
0,Lujobox1,FALSE,78,"Wondering what to gift your male friends &amp; relatives this festive season? We have got your back!

Presenting the ultimate hair, body and skin care LujoBox for HIM!

#lujobox #lujogirl #imlujogirl #festival #bhaidooj #skincare #sageapothecary #justherbs #facecare #wellness https://t.co/kjUr1Bl3AX",2021-11-13 06:20:03+00:00,Argentina,0,0,0,https://twitter.com/Lujobox1/status/1459405682394861572,"['lujobox', 'lujogirl', 'imlujogirl', 'festival', 'bhaidooj', 'skincare', 'sageapothecary', 'justherbs', 'facecare', 'wellness']"
1,dustofsoul,FALSE,341,"Amazing Make Up Artist #LeandraBombelli for the @dustofsoul Wonderland projects
https://t.co/wBKx2bFiWg

#dustofsoul #music #makeupartist #makeup #artist #wonderland #show #operapop #positivemusicpower #power https://t.co/mdRPNrmpay",2021-10-03 12:19:34+00:00,France,0,0,6,https://twitter.com/dustofsoul/status/1444638253143965699,"['LeandraBombelli', 'dustofsoul', 'music', 'makeupartist', 'makeup', 'artist', 'wonderland', 'show', 'operapop', 'positivemusicpower', 'power']"
0,Jassjazz6,FALSE,44,#cosmetics RINGS OF MARS | DRESS https://t.co/eHrledFX6Z https://t.co/A9aCX6hdoy,2021-12-24 19:08:56+00:00,Argentina,0,0,0,https://twitter.com/Jassjazz6/status/1474457077603045381,['cosmetics']
0,RealAllBeauty,FALSE,30,Thursday textures ✨   #deliciousAF #skincareproducts #smoothlikebutter #skincaretwitter https://t.co/v63YGu1WPT,2021-12-23 16:08:35+00:00,Argentina,0,0,0,https://twitter.com/RealAllBeauty/status/1474049304947871745,"['deliciousAF', 'skincareproducts', 'smoothlikebutter', 'skincaretwitter']"
0,AirDevice_ofcl,FALSE,1,"Air Device is reusable. The mask has disposable, replaceable HEPA H14 filters.
#facecare
#maskfashion
#respiratory",2021-12-23 22:03:07+00:00,Argentina,0,0,0,https://twitter.com/AirDevice_ofcl/status/1474138526354661387,"['facecare', 'maskfashion', 'respiratory']"
1,LavaSalon,FALSE,692,"Finish styling hair with Impulse Finishing Spray by Surface. This product gives you the right amount of firm, yet flexible hold for your styling needs! Shop here: https://t.co/lNdeRMDZAE
#HairProducts #SurfaceHair https://t.co/PHJvBzr9pz",2021-12-13 16:33:55+00:00,Argentina,0,0,0,https://twitter.com/LavaSalon/status/1470431801403494402,"['HairProducts', 'SurfaceHair']"
0,tbsahlisa,FALSE,119,"Do you have a different shampoo you use for special occasions? 🙋 A bit like makeup, it's nice to have those products you love so much, they aren't part of your every day routine.
https://t.co/kMFRSVnlwi
#Haircare #Shampoo #HairGoals #TBSAH https://t.co/ft0F7AyIjs",2021-12-23 13:55:19+00:00,Argentina,0,0,0,https://twitter.com/tbsahlisa/status/1474015768757080071,"['Haircare', 'Shampoo', 'HairGoals', 'TBSAH']"
0,orveonglobal,FALSE,46,"We brought powerhouses @bareminerals, @buxomcosmetics, and @lauramercier together for a reason. Learn more about #OrveonGlobal and how we #FaceForwardTogether here. #SustainableBeauty #FaceCare
https://t.co/5Lbndyjkon",2021-12-16 20:52:04+00:00,Argentina,0,0,3,https://twitter.com/orveonglobal/status/1471583932898586625,"['OrveonGlobal', 'FaceForwardTogether', 'SustainableBeauty', 'FaceCare']"
1,StyleSeat,TRUE,24402,"This look + @g0ldynaps = pink perfection 💕 

#styleseat #makeupreels #makeuptransformation

​  https://t.co/ZcIghx40ju https://t.co/n73sAD8eZK",2021-11-11 23:30:07+00:00,Argentina,0,0,0,https://twitter.com/StyleSeat/status/1458940131084312576,"['styleseat', 'makeupreels', 'makeuptransformation']"
1,SKN_RG,FALSE,1873,"Our CEO, Co-Founder &amp; Head Therapist Deborah Scott explains the benefits of using the NEW #C3Ceramide Moisturiser in your skincare routine. 🤍

#Ceramides #CeramideCream #SkincareCommunity #SkinLove #SkincareRoutine #Skinstagram https://t.co/J9MnfHJyfW",2021-12-23 09:58:23+00:00,Argentina,0,1,2,https://twitter.com/SKN_RG/status/1473956143265292451,"['C3Ceramide', 'Ceramides', 'CeramideCream', 'SkincareCommunity', 'SkinLove', 'SkincareRoutine', 'Skinstagram']"
0,shopsavish,FALSE,333,"We keep it clean…(our ingredients anyway) Try SAVISH for the first time and get 10% OFF site-wide. 

#skincare #selfcare #discount #coupon https://t.co/PhdWGhkrkE",2021-12-27 21:36:41+00:00,Argentina,0,1,2,https://twitter.com/shopsavish/status/1475581423696363522,"['skincare', 'selfcare', 'discount', 'coupon']"
0,jashairsalons,FALSE,4047,"It’s today !! 25% off of ALL of your favourite products! 

Schwarzkopf | Aveda | Dermalogica | Connock | Jessica 

Don’t miss out , pop by one of our salons today! 

@salisburyindies 

https://t.co/BrtD01q2pP 

#blackfriday #discount #25%off #retail #connocklondon #dermalogica https://t.co/uJnyLQt6u8",2021-11-27 08:10:00+00:00,Argentina,0,1,0,https://twitter.com/jashairsalons/status/1464506782785716225,"['blackfriday', 'discount', '25', 'retail', 'connocklondon', 'dermalogica']"
-1,SoniaElyss,FALSE,1060,@explodingtopics is one of my favorite weekly emails because I’m a #datanerd but when they cover beauty trends!? 😍 #beautytrends #googletrends https://t.co/zHUSP6Gt2u,2021-10-19 13:27:28+00:00,Argentina,0,2,4,https://twitter.com/SoniaElyss/status/1450453546755928068,"['datanerd', 'beautytrends', 'googletrends']"
0,DIY4U_EU,FALSE,94,"Would you like to know more about sustainability in #FMCG sector? #DETIC shares an interesting article on this: ""Towards sustainable palm oil (and its derivatives) for #cosmetics and #detergents"".

You can find it at: https://t.co/YRBBKgSSQW. https://t.co/Uarms9Fl70",2021-12-27 10:46:35+00:00,Argentina,0,2,2,https://twitter.com/DIY4U_EU/status/1475417823233159172,"['FMCG', 'DETIC', 'cosmetics', 'detergents']"
0,ClarySageCo,FALSE,2142,"This month get a FREE 4pc Dermalogica Gift set when you Purchase a full size Dermalogica Antioxidant Hydramist! Get yours while supplies lasts! 🎉
.
.
.
#tulsasales #tulsabeauty #skincare #clarysagecollege #dermalogica #dermalogicasale #dermalogicagift https://t.co/aSXmTS87zQ",2021-11-05 14:00:46+00:00,Argentina,0,0,0,https://twitter.com/ClarySageCo/status/1456622519776075777,"['tulsasales', 'tulsabeauty', 'skincare', 'clarysagecollege', 'dermalogica', 'dermalogicasale', 'dermalogicagift']"
1,allprettybits,FALSE,214,"What does #exfoliation mean and do I really need it - we're answering all your Whats, Whys, Whens, and Hows 🤗

#skincare #skincareroutine #skintips #exfoliating #glowingskin #healthyskin #selfcare

https://t.co/gqyd1eZp8J #allprettybits via @allprettybits",2021-11-29 18:27:13+00:00,Argentina,0,0,0,https://twitter.com/allprettybits/status/1465386885681922056,"['exfoliation', 'skincare', 'skincareroutine', 'skintips', 'exfoliating', 'glowingskin', 'healthyskin', 'selfcare', 'allprettybits']"
1,ashishhtiwarii,FALSE,40,"Check on our all-new product Anti-ageing night cream formulated to rejuvenate skin.

Best anti-ageing night cream 🌌

#skincare #cream #skinroutine #nightcream #face #antiageing #wrinklefree #RenzGlobal #BeWiseBeWealthy https://t.co/jOUt5YN1Fu",2021-11-08 13:46:44+00:00,Argentina,0,0,1,https://twitter.com/ashishhtiwarii/status/1457706152112754703,"['skincare', 'cream', 'skinroutine', 'nightcream', 'face', 'antiageing', 'wrinklefree', 'RenzGlobal', 'BeWiseBeWealthy']"
1,GroomingSociety,FALSE,78,"Exfoliation should be a part of your daily skin care and shaving routine. This way, your skin is able to produce more collagen and elastin, which is what will keep it looking young and healthy!
#skincare #TGS #selfcare #sustainable #safetyrazor #wetshaving #reducereuserecycle https://t.co/R5T9kFLCSh",2021-12-27 20:00:45+00:00,Argentina,0,0,1,https://twitter.com/GroomingSociety/status/1475557284398964738,"['skincare', 'TGS', 'selfcare', 'sustainable', 'safetyrazor', 'wetshaving', 'reducereuserecycle']"
0,FFCosmetics,FALSE,3097,"New Year's Eve Sale! 🥂
Shop now 🛒 https://t.co/CbWwJUdFSw
#ForeverFlawless #NewYear #Skincare https://t.co/cPApqGVoRs",2021-12-27 19:00:34+00:00,Argentina,0,0,0,https://twitter.com/FFCosmetics/status/1475542137186004995,"['ForeverFlawless', 'NewYear', 'Skincare']"
1,Publishmethis_,FALSE,2,"Organic clay masks help detoxify and get clearer skin when applied to our face appropriately. Here are the best organic clay masks you should try that'll give you the best effect!

#Organicskincare #Organicclaymasks #Detoxify #Clearskin #Beautyproduct #Skincare #Claymasks https://t.co/tSLbgbf6HZ",2021-12-13 15:30:10+00:00,Argentina,1,0,0,https://twitter.com/Publishmethis_/status/1470415756638752775,"['Organicskincare', 'Organicclaymasks', 'Detoxify', 'Clearskin', 'Beautyproduct', 'Skincare', 'Claymasks']"
0,VegasBiLL,FALSE,35888,"Air France Just Opened a Luxurious New ✈️ Airport Spa With This 🇫🇷 French Beauty Brand https://t.co/lXPuCHmQdp

@TravelLeisure #travel #luxury #AirFrance #spa #beauty https://t.co/DbekCwIlpb",2021-12-27 19:18:18+00:00,Argentina,0,0,0,https://twitter.com/VegasBiLL/status/1475546598901964801,"['travel', 'luxury', 'AirFrance', 'spa', 'beauty']"
0,ConsumerLife365,FALSE,1007,"Athia Skin Black Friday sale starts now! Everything up to 75% off &amp; extra 20% w/code GET20
https://t.co/WgjcwsjoKQ

#skincareroutine 
#blackfriday #blackfridaysale #beautymusthaves
#stockingstuffersforher #stockingstuffersforhim
#beautytipsandtricks
#beautymusthaves #beautytrends https://t.co/qiVTwjl2Xp",2021-11-25 02:40:20+00:00,Argentina,0,0,1,https://twitter.com/ConsumerLife365/status/1463699041037000704,"['skincareroutine', 'blackfriday', 'blackfridaysale', 'beautymusthaves', 'stockingstuffersforher', 'stockingstuffersforhim', 'beautytipsandtricks', 'beautymusthaves', 'beautytrends']"
